Index,FFT_Real,FFT_Imag,DFT_Real,DFT_Imag
25814,11.979447,14.908909,11.597513,18.822111
25815,11.981258,14.909037,17.122843,9.056038
25816,11.986076,14.912278,11.854438,14.744838
25817,11.985924,14.915445,12.041135,14.382840
25818,11.983675,14.922585,11.727570,14.785703
25819,11.980834,14.928923,12.385730,15.160528
25820,11.981050,14.929664,11.871824,14.804763
25821,11.980050,14.930660,11.690519,15.056836
25822,11.981255,14.930765,11.670087,14.528367
25823,11.982635,14.935057,15.604838,14.571747
25824,11.982119,14.940961,12.391186,14.601162
25825,11.980751,14.941633,11.841983,15.154188
25826,11.981477,14.943224,11.908953,15.261862
25827,11.982597,14.944551,12.284516,14.451926
25828,11.982572,14.948859,11.475247,16.234348
25829,11.982661,14.955496,14.259106,17.958179
25830,11.981235,14.957825,12.558981,15.534381
25831,11.981338,14.957644,12.659175,16.254045
25832,11.984465,14.959722,12.428670,15.224939
25833,11.982191,14.967404,11.457725,15.398800
25834,11.981288,14.964602,13.933103,16.631985
25835,11.986351,14.977681,11.947170,14.019710
25836,11.976359,14.975342,12.695479,14.981010
25837,11.978645,14.973928,11.951761,15.356312
25838,11.982496,14.975108,12.197659,15.144688
25839,11.984647,14.982486,11.427573,15.581491
25840,11.985500,14.990575,13.184614,15.552052
25841,11.980954,14.990551,11.976262,14.418488
25842,11.978518,14.990706,12.461873,14.796274
25843,11.982574,14.989650,11.707264,14.340344
25844,11.985192,14.994783,11.770010,14.832032
25845,11.988749,15.002407,12.025679,15.118204
25846,11.982037,15.002413,12.268839,15.556827
25847,11.975689,15.001680,11.750582,15.590560
25848,11.982079,15.005206,12.215778,15.167460
25849,11.983095,15.000805,10.843972,14.076894
25850,12.015980,15.022244,12.229879,15.116438
25851,11.964482,15.018718,12.962198,14.674904
25852,12.006182,15.021447,12.406898,14.505082
25853,11.981321,15.029949,12.105867,15.186976
25854,11.991139,15.032288,37.830090,-7.941141
25855,11.976030,15.033015,11.469520,15.419754
25856,11.986104,15.036970,10.640094,15.489712
25857,11.987026,15.031791,10.841449,14.616303
25858,11.982970,15.043425,11.880058,15.080293
25859,11.987085,15.046341,12.537070,14.926023
25860,11.980318,15.049679,12.121579,15.532201
25861,11.986022,15.052256,12.966472,14.913902
25862,11.984723,15.049149,11.732194,15.637936
25863,11.982162,15.060394,12.214441,14.385620
25864,11.983852,15.059840,12.398661,13.671404
25865,11.979326,15.062315,11.310740,16.119469
25866,11.982859,15.062292,12.739255,15.435357
25867,11.983812,15.062317,12.167610,15.066448
25868,11.983904,15.069445,10.450664,15.396374
25869,11.988544,15.073692,12.083591,15.263478
25870,11.984570,15.077744,11.927333,15.080764
25871,11.985016,15.080191,12.270614,15.109645
25872,11.982845,15.078111,12.572350,15.942676
25873,11.983051,15.082541,14.374453,13.838933
25874,11.989654,15.086585,12.360187,15.777288
25875,11.982828,15.090612,12.245616,18.854532
25876,11.990736,15.091485,11.796756,14.851356
25877,11.984739,15.095861,11.633910,15.051893
25878,11.985387,15.102041,11.651045,15.399042
25879,11.984196,15.105075,12.502945,15.468901
25880,11.986137,15.107880,12.190831,14.991222
25881,11.988867,15.107830,9.719227,15.384205
25882,11.983914,15.110549,12.280151,14.933057
25883,11.984953,15.115288,11.792710,14.694570
25884,11.985848,15.118076,12.109964,15.165484
25885,11.986229,15.121603,14.175124,17.358837
25886,11.987496,15.120921,12.223671,15.579762
25887,11.982998,15.124896,11.970881,15.264091
25888,11.981794,15.132810,11.679239,14.579361
25889,11.985630,15.136101,13.157586,15.564493
25890,11.991193,15.137971,11.239886,16.204025
25891,11.992023,15.131840,12.376619,15.678280
25892,11.983989,15.128521,11.943173,15.231134
25893,11.973711,15.136711,11.592678,14.847775
25894,12.022570,15.141539,11.465210,14.593622
25895,11.977211,15.163528,11.975357,14.538742
25896,11.986446,15.165202,-17.820589,22.740978
25897,11.991292,15.162192,10.581409,14.711356
25898,11.991488,15.159045,12.641331,15.497478
25899,11.987013,15.159550,12.188518,15.111139
25900,11.982536,15.167845,13.407353,15.510468
25901,11.982712,15.171303,12.000979,14.382483
25902,11.981318,15.171782,11.886683,15.517044
25903,11.985789,15.168941,11.583141,15.440065
25904,11.991458,15.169092,11.189755,13.929004
25905,11.994961,15.175989,11.893037,14.986508
25906,11.998655,15.188210,15.722537,18.486126
25907,11.992838,15.192960,12.042068,15.451312
25908,11.991029,15.195702,11.710831,15.847632
25909,11.985104,15.193995,11.771131,15.271532
25910,11.986455,15.194054,11.644586,15.053248
25911,11.989300,15.202173,11.895454,14.831583
25912,11.988871,15.202095,12.347985,15.006440
25913,11.990978,15.207087,11.973618,14.848330
25914,11.989800,15.208871,12.333608,15.508410
25915,11.987496,15.213316,11.807084,16.065895
25916,11.989328,15.214886,12.140166,15.766944
25917,11.990268,15.218319,10.262991,15.398646
25918,11.991282,15.222770,13.654018,12.343012
25919,11.987153,15.222963,12.098190,14.969748
25920,11.987342,15.228501,11.877478,15.240838
25921,11.988471,15.229624,11.339253,15.824633
25922,11.988852,15.229786,11.874756,14.964040
25923,11.996031,15.235500,11.939221,14.975169
25924,11.990724,15.238833,13.925051,14.151340
25925,11.991660,15.247692,11.756258,15.299893
25926,11.990899,15.245625,12.336702,15.496780
25927,11.988427,15.248789,12.002485,15.588376
25928,11.994382,15.251480,12.102520,17.308002
25929,11.991796,15.252963,12.234969,15.060073
25930,11.991701,15.261806,-33.381851,-50.874180
25931,11.993042,15.259981,11.826082,14.894688
25932,11.985390,15.266368,10.413681,15.240601
25933,11.997111,15.272648,11.252177,13.542150
25934,11.986564,15.275845,11.790061,15.387892
25935,11.985594,15.268589,11.667521,16.044353
25936,11.987675,15.278792,11.986018,15.153478
25937,11.991495,15.281276,12.563042,14.992446
25938,11.990479,15.279594,12.124759,15.057543
25939,11.990518,15.285162,12.245799,14.195743
25940,11.989648,15.288356,11.767394,15.828340
25941,11.988581,15.292080,11.997230,15.219802
25942,11.990573,15.296979,11.876199,15.658125
25943,11.990452,15.296145,11.758797,16.587378
25944,11.988901,15.299283,12.086032,15.424855
25945,11.991558,15.303879,9.199402,15.221480
25946,11.989870,15.307039,11.812401,15.338326
25947,11.991990,15.310582,12.304757,15.304743
25948,11.991628,15.312143,11.001076,15.291124
25949,11.988531,15.314645,12.576513,14.079977
25950,11.991039,15.316135,11.852742,14.883801
25951,11.989870,15.321126,11.818583,15.367630
25952,11.994989,15.324922,11.523507,14.789144
25953,11.992357,15.327359,11.412297,15.044685
25954,11.991796,15.329556,12.329961,15.467185
25955,11.992967,15.334515,11.930801,15.263672
25956,11.991252,15.339518,11.939865,15.320721
25957,11.993252,15.341373,10.061991,15.667800
25958,11.992084,15.341133,13.082330,15.711922
25959,11.991715,15.345926,12.395184,12.721012
25960,11.993040,15.351306,12.124185,15.114947
25961,11.992674,15.353283,11.791492,15.805820
25962,11.996629,15.359316,11.656373,14.208927
25963,11.990321,15.358618,9.805099,14.812555
25964,11.990140,15.364258,11.759646,15.908642
25965,11.990794,15.363861,11.985094,16.254345
25966,11.993071,15.368441,-3.462068,18.307262
25967,11.994737,15.372339,11.763864,15.085126
25968,11.992219,15.372608,13.831617,14.204838
25969,11.990880,15.377141,11.995837,15.747595
25970,11.992083,15.380659,12.578966,13.569201
25971,11.992285,15.384533,11.688092,15.959476
25972,11.996953,15.386156,10.995566,15.258993
25973,11.991557,15.387876,12.518529,15.224236
25974,11.990282,15.393217,12.370916,15.143973
25975,11.992682,15.395098,12.135414,14.978415
25976,11.993468,15.401652,12.368942,15.437488
25977,11.998239,15.401348,13.048717,12.938788
25978,11.990648,15.400243,11.404429,12.538680
25979,11.984936,15.413189,11.847867,16.183413
25980,11.991304,15.403976,11.944115,15.165348
25981,12.007395,15.413518,12.320298,15.581608
25982,11.998099,15.415276,12.100548,15.345171
25983,11.998638,15.419262,12.228914,15.341557
25984,11.991944,15.417361,11.776901,15.379474
25985,11.995708,15.451672,12.610041,17.475582
25986,11.984287,15.415107,10.265711,15.275583
25987,11.989010,15.442310,12.950953,16.250006
25988,12.001303,15.432430,10.508279,16.746475
25989,12.002712,15.437576,11.071511,13.999312
25990,11.995884,15.441547,12.425682,15.598381
25991,11.991508,15.445571,11.999012,15.825981
25992,11.990249,15.451504,11.168423,15.534573
25993,11.994818,15.448644,11.887472,15.566398
25994,11.994892,15.454778,12.043007,15.928413
25995,11.993589,15.459093,12.169194,15.109489
25996,11.992953,15.461884,15.230648,15.840523
25997,11.996578,15.463711,11.986167,15.308873
25998,11.996215,15.465137,11.711828,15.868039
25999,11.995982,15.468477,12.277666,15.536259
26000,11.995252,15.471786,11.704930,15.635588
26001,11.993215,15.475858,12.148615,15.404596
26002,11.996421,15.477974,11.919125,15.856904
26003,11.995370,15.480146,11.511292,16.770300
26004,11.993109,15.485661,12.268893,16.940060
26005,11.995045,15.488474,12.025829,15.835887
26006,11.998251,15.492201,10.738243,15.984457
26007,12.000989,15.491730,12.062424,15.874144
26008,12.003746,15.493692,11.860164,15.011977
26009,11.998948,15.504294,12.271260,20.505215
26010,11.996881,15.510093,11.743121,16.262629
26011,11.992180,15.509390,12.068158,17.125122
26012,11.993481,15.508772,12.465734,15.745906
26013,11.988039,15.503865,12.246647,15.601241
26014,11.994356,15.513575,12.738810,15.947544
26015,11.997449,15.525032,12.424048,15.549088
26016,12.005955,15.530985,11.978719,18.792767
26017,12.008093,15.518658,11.726621,14.384895
26018,11.997814,15.507657,12.170783,15.144410
26019,11.987225,15.511434,12.936251,13.314522
26020,12.057743,15.558540,12.404284,15.036193
26021,11.966724,15.555347,11.783150,16.209089
26022,11.988766,15.565224,11.814387,15.436868
26023,12.000989,15.557472,12.343534,15.618601
26024,12.005104,15.544046,11.685364,15.530867
26025,11.994457,15.543935,12.065902,15.576372
26026,11.990132,15.552517,12.082634,15.761076
26027,11.992002,15.562651,10.477809,16.263287
26028,11.994701,15.566433,12.317613,15.002284
26029,11.997622,15.562643,11.744022,15.752122
26030,11.995291,15.564222,12.055460,15.533275
26031,11.996175,15.572653,18.136396,16.526638
26032,11.996819,15.576584,13.030504,18.011673
26033,11.999537,15.580324,11.869200,15.892659
26034,11.998629,15.576165,12.063816,15.709141
26035,11.994626,15.576377,12.288570,15.032681
26036,11.997855,15.585035,11.864785,15.851253
26037,11.998099,15.590588,9.207723,19.293461
26038,12.001345,15.598864,12.571391,15.469128
26039,11.994942,15.594646,12.510055,14.850768
26040,11.998302,15.598526,12.839817,12.323591
26041,11.995729,15.604612,11.890836,15.862002
26042,11.997172,15.607443,11.987036,15.597274
26043,11.998829,15.608560,11.749903,15.898272
26044,11.999123,15.609941,11.819443,15.844741
26045,11.996876,15.612185,11.606256,15.464497
26046,11.996963,15.617935,15.821378,11.662449
26047,11.997258,15.621124,12.320587,15.367084
26048,11.997382,15.627922,12.185740,13.572656
26049,11.995822,15.624399,11.779675,16.219147
26050,11.995279,15.628540,11.881649,15.826083
26051,11.997885,15.628616,12.026342,16.070150
26052,12.000341,15.637362,12.118891,15.579844
26053,12.001320,15.638535,12.096526,15.495089
26054,11.999916,15.639230,12.476843,15.956027
26055,11.997655,15.644390,12.106903,15.551813
26056,11.998575,15.648349,12.311656,15.046838
26057,11.999706,15.652266,12.189697,16.335140
26058,12.001543,15.656940,11.625794,15.934251
26059,11.998185,15.657653,11.497246,15.683026
26060,11.997921,15.660878,12.094692,14.993408
26061,11.998067,15.663773,11.967995,15.249660
26062,12.000433,15.667604,11.957211,16.356388
26063,12.002792,15.669302,13.773855,14.830582
26064,12.000076,15.672171,11.082018,15.101152
26065,11.998960,15.674561,11.577495,16.051207
26066,12.000331,15.673979,12.214602,15.492651
26067,11.998906,15.689261,12.168747,15.976916
26068,12.004108,15.686455,12.868991,16.033865
26069,12.001513,15.690910,12.034605,15.707911
26070,12.000139,15.695324,11.082932,15.270011
26071,11.998856,15.697636,12.588593,15.224608
26072,11.999466,15.699157,11.991650,15.414372
26073,12.002872,15.700136,12.485780,15.986327
26074,12.002034,15.703691,11.884072,16.021950
26075,12.001523,15.710381,11.887486,15.660598
26076,11.999275,15.714745,12.132096,15.709134
26077,11.999282,15.716560,11.963365,16.155619
26078,11.997779,15.715224,11.704883,15.123505
26079,12.002887,15.717549,12.093316,15.643971
26080,11.999171,15.726726,11.240925,17.025471
26081,12.000565,15.727035,12.432237,15.501194
26082,12.001039,15.730212,10.353342,14.916281
26083,12.002256,15.730623,12.086754,15.324216
26084,12.002000,15.734089,10.364531,12.509308
26085,12.003719,15.739456,11.741602,15.780551
26086,12.001324,15.745761,12.362836,16.057186
26087,12.001913,15.746695,12.312634,15.872677
26088,12.001173,15.748765,12.468437,15.494571
26089,12.001005,15.748579,13.282763,15.170968
26090,12.005359,15.758926,7.531397,17.762959
26091,12.000225,15.759330,11.460727,15.627952
26092,11.999504,15.762929,11.087445,16.486910
26093,12.000902,15.757106,12.701968,10.211295
26094,12.003210,15.763801,12.578749,16.322323
26095,12.007138,15.768551,11.828579,15.576018
26096,12.006908,15.775652,11.711778,15.451202
26097,12.004858,15.783619,11.411654,15.454146
26098,12.006014,15.783163,12.306088,15.505828
26099,12.000458,15.786179,11.484881,14.766406
26100,12.004493,15.788639,12.091375,15.231781
26101,12.003036,15.792887,12.114762,15.723577
26102,12.006548,15.798235,9.921294,21.479359
26103,12.001344,15.798126,12.022098,15.968436
26104,12.002875,15.802504,11.870511,16.148218
26105,12.007915,15.802149,12.625192,15.255400
26106,12.002687,15.813026,11.996668,16.895039
26107,12.000138,15.813972,12.564508,16.072927
26108,12.005542,15.814230,12.851012,14.367177
26109,11.999866,15.813131,12.383634,16.241129
26110,12.005345,15.817986,12.187859,15.717562
26111,12.005650,15.822489,11.818405,15.804565
26112,12.008054,15.829323,11.574308,15.693220
26113,12.003222,15.830392,11.300278,15.425601
26114,11.999842,15.833613,10.903713,17.532759
26115,12.004387,15.832489,11.257013,15.791162
26116,12.005264,15.841147,12.564681,15.807734
26117,12.009641,15.846535,12.041516,15.697659
26118,11.999724,15.845136,12.437954,16.124647
26119,12.010801,15.848312,11.401124,15.592620
26120,11.999809,15.851961,12.202209,16.051304
26121,12.015816,15.843204,11.193084,15.952154
26122,12.010333,15.868601,12.498063,16.205421
26123,12.018018,15.870008,11.827293,16.276190
26124,11.997559,15.877918,10.447087,15.377189
26125,12.001925,15.858517,15.042610,16.554564
26126,12.008620,15.870489,9.687826,13.700237
26127,12.008444,15.868249,14.097845,15.580050
26128,12.016259,15.881608,12.510129,15.592878
26129,12.010514,15.890667,5.144836,2.266125
26130,12.003859,15.890860,12.342331,15.804769
26131,12.009159,15.879507,12.073373,15.623009
26132,12.029694,15.884267,12.174596,15.576794
26133,12.049135,15.908422,3.843637,24.582918
26134,12.038486,15.949595,2.526530,21.834959
26135,12.004019,15.972667,10.426744,16.507601
26136,11.957902,15.966644,13.655773,8.045513
26137,11.937269,15.930639,12.696725,16.906008
26138,11.945591,15.894707,11.286026,15.510868
26139,11.975446,15.878956,10.143023,16.222048
26140,12.003935,15.894739,12.671424,16.177610
26141,12.005760,15.915843,0.938415,19.732727
26142,11.996992,15.925918,11.943696,16.210907
26143,11.986466,15.921878,11.683097,16.517109
26144,11.992257,15.918727,12.638316,17.436428
26145,12.000978,15.918040,14.016809,15.772638
26146,12.007300,15.931422,12.206761,16.512386
26147,12.003038,15.937889,11.467133,17.831289
26148,11.996892,15.939951,12.445004,15.438562
26149,11.995715,15.939281,11.539485,16.185373
26150,12.002225,15.938495,12.534670,16.090078
26151,12.005338,15.945303,12.195860,16.047138
26152,12.009231,15.957181,10.091980,17.677702
26153,11.999220,15.959152,11.957258,15.193016
26154,11.998191,15.956619,12.269780,15.644238
26155,11.999721,15.959367,12.224216,15.463202
26156,12.005922,15.961660,12.398726,15.491556
26157,12.004594,15.966703,12.009751,16.379791
26158,12.001886,15.971752,11.533542,16.368721
26159,12.001759,15.974308,12.144071,15.922791
26160,12.000817,15.978058,12.110111,16.226164
26161,12.006353,15.980889,12.496312,15.938629
26162,12.003492,15.981558,11.921641,16.130020
26163,12.004416,15.987932,11.697181,15.233612
26164,12.003040,15.984141,11.353062,15.256608
26165,12.006161,15.993284,11.912433,15.510841
26166,12.002547,15.991687,11.847288,16.070879
26167,12.011936,15.996334,11.764906,16.107567
26168,12.007192,16.006250,11.635652,15.151602
26169,12.005948,16.009317,11.744583,16.133200
26170,12.003422,16.010288,12.815509,16.303091
26171,12.006855,16.013306,12.176034,16.237000
26172,12.007980,16.014030,11.022511,15.887396
26173,12.006363,16.017496,13.963708,17.280214
26174,12.006780,16.027920,8.718921,13.098034
26175,12.004948,16.025986,12.042772,15.592306
26176,12.004524,16.030807,12.325674,14.187956
26177,12.005836,16.030373,16.160128,15.016301
26178,12.007832,16.039427,11.890342,16.068361
26179,12.007964,16.039171,11.561084,15.852334
26180,12.007216,16.046057,10.777265,16.895121
26181,12.003570,16.041866,11.251038,16.593084
26182,12.009241,16.054768,10.953947,17.063229
26183,12.006927,16.051561,12.845969,16.032566
26184,12.006208,16.061237,11.983939,15.098734
26185,12.000827,16.058289,11.974156,15.745008
26186,12.009087,16.063267,15.595628,16.642494
26187,12.005198,16.060669,13.025900,15.362247
